entity,fmeasure_rel,fmeasure_norel,ndcg,map_rel,map_norel
<http://dbpedia.org/resource/Richmond–Petersburg_Turnpike>,0.06666666666666668,0.06666666666666668,0.5531464700081437,0.013333333333333334,0.016666666666666666
<http://dbpedia.org/resource/Uelsby>,0.1666666666666667,0.1666666666666667,0.16958010263680806,0.11666666666666668,0.05777777777777778
<http://dbpedia.org/resource/Wehlaberg>,0.3333333333333333,0.39999999999999997,0.5531464700081437,0.2366666666666667,0.19111111111111112
<http://dbpedia.org/resource/Wernshausen>,0.13333333333333336,0.13333333333333336,0.5147714448836773,0.08333333333333333,0.0888888888888889
<http://dbpedia.org/resource/Yayoidai_Station>,0.3,0.3,0.9999999999999999,0.17166666666666666,0.115
<http://dbpedia.org/resource/African_grey_hornbill>,0.10000000000000002,0.10000000000000002,0.4703652827859579,0.08,0.03888888888888889
<http://dbpedia.org/resource/Bornean_mountain_ground_squirrel>,0.06666666666666668,0.06666666666666668,0.639945385422766,0.015,0.041666666666666664
<http://dbpedia.org/resource/Eastern_Sumatran_rhinoceros>,0.03333333333333334,0.03333333333333334,0.34519134224686926,0.006666666666666667,0.008333333333333333
<http://dbpedia.org/resource/Enallagma_truncatum>,0.3000000000000001,0.3333333333333334,0.7860137352654724,0.2111111111111111,0.14833333333333332
<http://dbpedia.org/resource/Lepiota_helveola>,0.03333333333333334,0.03333333333333334,0.8304198973631918,0.008333333333333333,0.008333333333333333
<http://dbpedia.org/resource/Lygodium_microphyllum>,0.03333333333333334,0.13703703703703704,0.4703652827859579,0.008333333333333333,0.04722222222222222
<http://dbpedia.org/resource/Ovophis>,0.3333333333333334,0.3370370370370371,0.6548086577531306,0.17833333333333334,0.25083333333333335
<http://dbpedia.org/resource/Rubus_arizonensis>,0.26666666666666666,0.26666666666666666,0.6608397947263838,0.17500000000000002,0.10444444444444445
<http://dbpedia.org/resource/Siamese_mud_carp>,0.26666666666666666,0.2740740740740741,0.69921481985085,0.09944444444444445,0.16111111111111112
<http://dbpedia.org/resource/Trachelipus_dimorphus>,0.2333333333333334,0.2333333333333334,0.9999999999999999,0.12333333333333331,0.12222222222222222
<http://dbpedia.org/resource/Foppt_den_Dämon!>,0.23333333333333336,0.23333333333333336,0.2772734273550482,0.06666666666666667,0.15000000000000002
<http://dbpedia.org/resource/Hey_Boy_(Teddybears_song)>,0.0,0.0,0.0,0.0,0.0
<http://dbpedia.org/resource/King_of_the_Mountain_(film)>,0.03333333333333334,0.03333333333333334,0.0,0.016666666666666666,0.03333333333333333
<http://dbpedia.org/resource/Our_Leading_Citizen_(1939_film)>,0.10000000000000002,0.10000000000000002,0.5147714448836773,0.024444444444444446,0.02888888888888889
<http://dbpedia.org/resource/Simon_(2004_film)>,0.1666666666666667,0.1666666666666667,0.44685352999185624,0.05277777777777778,0.044444444444444446
<http://dbpedia.org/resource/Sketchy_EP_1>,0.23333333333333336,0.3148148148148148,0.8539316501572934,0.205,0.1763888888888889
<http://dbpedia.org/resource/Sky_(Faye_Wong_album)>,0.06666666666666668,0.06666666666666668,0.30078518014914984,0.05555555555555555,0.05555555555555555
<http://dbpedia.org/resource/Sting_Me>,0.03333333333333334,0.03703703703703704,0.30078518014914984,0.011111111111111112,0.013888888888888888
<http://dbpedia.org/resource/The_Crowd_Snores>,0.03333333333333334,0.03333333333333334,0.44685352999185624,0.03333333333333333,0.011111111111111112
<http://dbpedia.org/resource/Touch_of_Death_(1961_film)>,0.06666666666666668,0.06666666666666668,0.44685352999185624,0.013333333333333334,0.013333333333333334
<http://dbpedia.org/resource/Ashot_I_of_Iberia>,0.10000000000000002,0.13333333333333336,0.13120507751234178,0.06666666666666667,0.06333333333333334
<http://dbpedia.org/resource/Cindy_Mackey>,0.03333333333333334,0.03333333333333334,0.0,0.008333333333333333,0.008333333333333333
<http://dbpedia.org/resource/Edmund_Smith_Conklin>,0.3333333333333334,0.3333333333333334,0.9999999999999999,0.16555555555555554,0.2027777777777778
<http://dbpedia.org/resource/Fabrice_Gautrat>,0.0,0.0,0.1460683498427064,0.0,0.0
<http://dbpedia.org/resource/Hiroshi_Mori_(writer)>,0.0,0.0,0.13120507751234178,0.0,0.0
<http://dbpedia.org/resource/Momchil_Tsvetanov>,0.06666666666666668,0.06666666666666668,0.13120507751234178,0.022222222222222223,0.013333333333333334
<http://dbpedia.org/resource/Najmadin_Shukr_Rauf>,0.30000000000000004,0.30000000000000004,0.5087403079104241,0.2333333333333333,0.16666666666666666
<http://dbpedia.org/resource/Storme_Warren>,0.03333333333333334,0.1666666666666667,0.4852285551163225,0.008333333333333333,0.049999999999999996
<http://dbpedia.org/resource/Svyatoslav_Tanasov>,0.06666666666666668,0.06666666666666668,0.5147714448836773,0.041666666666666664,0.044444444444444446
<http://dbpedia.org/resource/William_Anthony_Hughes>,0.10000000000000002,0.13333333333333336,0.8539316501572934,0.10000000000000002,0.13333333333333333
<http://dbpedia.org/resource/1960_Glover_Trophy>,0.03333333333333334,0.06666666666666668,0.2772734273550482,0.006666666666666667,0.019444444444444445
<http://dbpedia.org/resource/1967_Italian_Grand_Prix>,0.0,0.0,0.16958010263680806,0.0,0.0
<http://dbpedia.org/resource/2008_Copa_América_–_FIFA_Futsal>,0.20000000000000004,0.20000000000000004,0.7227265726449517,0.19999999999999998,0.04
<http://dbpedia.org/resource/2008_Copa_del_Rey_Final>,0.06666666666666668,0.06666666666666668,0.1460683498427064,0.02777777777777778,0.017777777777777778
<http://dbpedia.org/resource/2010_Belgian_Super_Cup>,0.10000000000000002,0.20000000000000004,0.38356636737133554,0.07777777777777778,0.18888888888888888
<http://dbpedia.org/resource/2013_Slovak_Cup_Final>,0.06666666666666668,0.06666666666666668,0.34519134224686926,0.03333333333333333,0.06666666666666667
<http://dbpedia.org/resource/Battle_of_Calicut_(1502)>,0.06666666666666668,0.06666666666666668,0.6164336326286642,0.013333333333333334,0.013333333333333334
<http://dbpedia.org/resource/Battle_of_Cepeda_(1820)>,0.13333333333333336,0.13333333333333336,0.30078518014914984,0.04,0.08333333333333333
<http://dbpedia.org/resource/Battle_on_the_Elster>,0.0,0.0,0.44685352999185624,0.0,0.0
<http://dbpedia.org/resource/Operation_Hump>,0.0,0.0,0.0,0.0,0.0
<http://dbpedia.org/resource/Darreh_Dang>,0.13333333333333336,0.13333333333333336,0.2772734273550482,0.044444444444444446,0.03333333333333333
"<http://dbpedia.org/resource/Jalalia,_Khyber_Pakhtunkhwa>",0.03333333333333334,0.03333333333333334,0.0,0.008333333333333333,0.011111111111111112
<http://dbpedia.org/resource/Kings_Ripton>,0.06666666666666668,0.06666666666666668,0.6548086577531306,0.017777777777777778,0.019444444444444445
<http://dbpedia.org/resource/Kotumachagi>,0.06666666666666668,0.06666666666666668,0.0,0.023333333333333334,0.05000000000000001
<http://dbpedia.org/resource/Muławki>,0.0,0.0,0.0,0.0,0.0
<http://dbpedia.org/resource/Pinnacle_Mountain_(South_Carolina)>,0.03333333333333334,0.03333333333333334,0.31564845247951445,0.006666666666666667,0.016666666666666666
"<http://dbpedia.org/resource/Saint-Raphaël,_Var>",0.06666666666666668,0.06666666666666668,0.4852285551163225,0.041666666666666664,0.025000000000000005
<http://dbpedia.org/resource/Sauxillanges>,0.06666666666666668,0.06666666666666668,0.9999999999999999,0.016666666666666666,0.06666666666666667
<http://dbpedia.org/resource/Stara_Bučka>,0.13333333333333336,0.13333333333333336,0.3391602052736161,0.11666666666666668,0.05833333333333334
<http://dbpedia.org/resource/Zarudcze>,0.3333333333333333,0.43333333333333335,0.9999999999999999,0.27,0.3499999999999999
<http://dbpedia.org/resource/Amphisbaena_ridleyi>,0.0,0.0,0.2139862647345275,0.0,0.0
<http://dbpedia.org/resource/Balanites>,0.39999999999999997,0.39999999999999997,0.69921481985085,0.20944444444444446,0.23
<http://dbpedia.org/resource/Bryotropha_plantariella>,0.0,0.0,0.13120507751234178,0.0,0.0
<http://dbpedia.org/resource/Hilarographa_excellens>,0.06666666666666668,0.06666666666666668,0.6164336326286642,0.013333333333333334,0.03333333333333333
<http://dbpedia.org/resource/Inverted_repeat-lacking_clade>,0.26666666666666666,0.26666666666666666,0.44685352999185624,0.10111111111111111,0.10666666666666669
<http://dbpedia.org/resource/Melaleuca_sheathiana>,0.20000000000000004,0.20000000000000004,0.36005461457723387,0.17777777777777778,0.09999999999999999
<http://dbpedia.org/resource/Pseudanos_trimaculatus>,0.13333333333333336,0.13333333333333336,0.8539316501572934,0.06111111111111111,0.08444444444444445
<http://dbpedia.org/resource/Stemonoporus_laevifolius>,0.3333333333333333,0.3333333333333333,0.13120507751234178,0.19722222222222222,0.17666666666666664
<http://dbpedia.org/resource/Thaia_saprophytica>,0.13333333333333336,0.13333333333333336,0.8539316501572934,0.04833333333333333,0.09166666666666667
<http://dbpedia.org/resource/Trichoscypha_cavalliensis>,0.13333333333333336,0.13333333333333336,0.6548086577531306,0.09666666666666668,0.04555555555555555
<http://dbpedia.org/resource/392_(album)>,0.20000000000000004,0.20000000000000004,0.529634717214042,0.056666666666666664,0.06888888888888889
<http://dbpedia.org/resource/Drama_City>,0.10000000000000002,0.20000000000000004,0.7860137352654724,0.03333333333333333,0.06666666666666667
<http://dbpedia.org/resource/If_(Glasvegas_song)>,0.13333333333333336,0.13333333333333336,0.44685352999185624,0.03333333333333333,0.02666666666666667
<http://dbpedia.org/resource/Intensive_Care_Medicine_(journal)>,0.20000000000000004,0.20000000000000004,0.6164336326286642,0.13888888888888887,0.08555555555555555
<http://dbpedia.org/resource/It's_Still_Rock_and_Roll_to_Me>,0.13333333333333336,0.24074074074074078,0.1460683498427064,0.035555555555555556,0.07666666666666666
<http://dbpedia.org/resource/Politiken>,0.13333333333333336,0.13333333333333336,0.3391602052736161,0.13333333333333333,0.03333333333333333
<http://dbpedia.org/resource/Rebel_Love_Song>,0.1666666666666667,0.1703703703703704,0.13120507751234178,0.05111111111111111,0.13055555555555556
<http://dbpedia.org/resource/Terrorist_Threats>,0.19999999999999998,0.19999999999999998,0.6548086577531306,0.10333333333333333,0.15555555555555556
<http://dbpedia.org/resource/Time_(Dave_Clark_album)>,0.13333333333333336,0.13333333333333336,0.6164336326286642,0.10666666666666669,0.05333333333333334
<http://dbpedia.org/resource/Wide_Awake_Drunk>,0.13333333333333336,0.1666666666666667,0.9999999999999999,0.11111111111111112,0.09666666666666668
<http://dbpedia.org/resource/A._Scott_Sloan>,0.0,0.0,0.0,0.0,0.0
<http://dbpedia.org/resource/Juhan_Muks>,0.20000000000000004,0.3,0.639945385422766,0.06499999999999999,0.22777777777777777
<http://dbpedia.org/resource/Lucy_Ward_(musician)>,0.0,0.0,0.0,0.0,0.0
<http://dbpedia.org/resource/Pe_Maung_Tin>,0.0,0.0,0.0,0.0,0.0
<http://dbpedia.org/resource/Roque_Ceruti>,0.0,0.0,0.1460683498427064,0.0,0.0
<http://dbpedia.org/resource/2013_Gulf_Cup_of_Nations>,0.1666666666666667,0.1666666666666667,0.38356636737133554,0.041666666666666664,0.08333333333333333
<http://dbpedia.org/resource/Battle_of_Sampur>,0.06666666666666668,0.06666666666666668,0.5531464700081437,0.019444444444444445,0.04
<http://dbpedia.org/resource/Battle_of_Zacatecas_(1914)>,0.23333333333333336,0.23333333333333336,0.44685352999185624,0.10555555555555556,0.09999999999999998
<http://dbpedia.org/resource/Convoy_HX_156>,0.43333333333333335,0.43333333333333335,0.9999999999999999,0.3444444444444445,0.38055555555555554
<http://dbpedia.org/resource/Raid_on_Griessie>,0.06666666666666668,0.06666666666666668,0.6843515475204854,0.019444444444444445,0.015
<http://dbpedia.org/resource/Ayrovo>,0.3666666666666667,0.4000000000000001,0.5087403079104241,0.205,0.14833333333333334
<http://dbpedia.org/resource/Fleckistock>,0.06666666666666668,0.06666666666666668,0.3391602052736161,0.041666666666666664,0.05000000000000001
<http://dbpedia.org/resource/Henlow>,0.20000000000000004,0.20000000000000004,0.4852285551163225,0.09444444444444444,0.17222222222222225
"<http://dbpedia.org/resource/North_Haledon,_New_Jersey>",0.0,0.0,0.16958010263680806,0.0,0.0
<http://dbpedia.org/resource/Tchonoro>,0.13333333333333336,0.13333333333333336,0.4703652827859579,0.031111111111111114,0.036111111111111115
<http://dbpedia.org/resource/Gerbil_mouse>,0.03333333333333334,0.03333333333333334,0.30078518014914984,0.016666666666666666,0.011111111111111112
<http://dbpedia.org/resource/Gonyosoma_hodgsoni>,0.26666666666666666,0.3333333333333334,0.6164336326286642,0.09833333333333334,0.22777777777777775
<http://dbpedia.org/resource/Lineatriton_orchimelas>,0.06666666666666668,0.10000000000000002,0.5087403079104241,0.03333333333333333,0.02
<http://dbpedia.org/resource/Nemapogon_nigralbella>,0.2666666666666667,0.2666666666666667,0.49125969208957565,0.10555555555555556,0.09999999999999999
<http://dbpedia.org/resource/Schistura_jarutanini>,0.13333333333333336,0.20000000000000004,0.5147714448836773,0.06388888888888888,0.08333333333333333
<http://dbpedia.org/resource/Can_U_Get_wit_It>,0.03333333333333334,0.03333333333333334,0.30078518014914984,0.016666666666666666,0.011111111111111112
<http://dbpedia.org/resource/Kaalpurush>,0.06666666666666668,0.10370370370370373,0.0,0.013333333333333334,0.021666666666666667
<http://dbpedia.org/resource/Silence_Is_Easy_(song)>,0.06666666666666668,0.06666666666666668,0.0,0.022222222222222223,0.022222222222222223
<http://dbpedia.org/resource/The_Honolulu_Advertiser>,0.10000000000000002,0.10000000000000002,0.7860137352654724,0.08333333333333333,0.023333333333333334
<http://dbpedia.org/resource/You_Better_Run>,0.10000000000000002,0.10000000000000002,0.3391602052736161,0.075,0.041111111111111105
